user_id,gym_id,checkin_time,checkout_time,workout_type,calories_burned,duration_minutes,session_date,session_month,session_weekday,session_hour,valid_duration,calories_per_minute,age,age_group,gender,user_location,subscription_plan,sign_up_date,location,gym_type,facilities,price_per_month
user_354,gym_9,2023-01-12 13:40:00,2023-01-12 15:18:00,CrossFit,840,98.0,2023-01-12,2023-01,Thursday,13,True,8.571428571428571,35,35-44,Female,Atlanta,Pro,2021-04-15,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",49.99
user_2934,gym_4,2023-10-13 09:32:00,2023-10-13 11:21:00,Pilates,1021,109.0,2023-10-13,2023-10,Friday,9,True,9.36697247706422,27,25-34,Female,Austin,Pro,2022-04-07,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",49.99
user_941,gym_9,2023-08-15 07:23:00,2023-08-15 08:15:00,Pilates,900,52.0,2023-08-15,2023-08,Tuesday,7,True,17.307692307692307,23,18-24,Male,Boston,Pro,2022-09-30,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",49.99
user_3946,gym_8,2023-02-25 07:26:00,2023-02-25 09:48:00,Cardio,1176,142.0,2023-02-25,2023-02,Saturday,7,True,8.28169014084507,41,35-44,Male,Denver,Basic,2021-06-24,San Diego,Standard,"Basketball Court, Sauna, CrossFit",19.99
user_4143,gym_2,2023-06-07 15:17:00,2023-06-07 17:53:00,Yoga,349,156.0,2023-06-07,2023-06,Wednesday,15,True,2.2371794871794872,45,45-54,Male,Detroit,Pro,2021-03-04,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",49.99
user_4849,gym_7,2023-01-30 06:55:00,2023-01-30 07:43:00,CrossFit,1596,48.0,2023-01-30,2023-01,Monday,6,True,33.25,54,45-54,Male,Miami,Student,2021-01-17,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",9.99
user_230,gym_6,2023-08-26 11:20:00,2023-08-26 14:12:00,CrossFit,1175,172.0,2023-08-26,2023-08,Saturday,11,True,6.8313953488372094,28,25-34,Non-binary,Denver,Pro,2022-07-04,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",49.99
user_3483,gym_6,2023-04-12 13:19:00,2023-04-12 13:57:00,Cardio,799,38.0,2023-04-12,2023-04,Wednesday,13,True,21.026315789473685,51,45-54,Male,Miami,Basic,2022-08-10,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",19.99
user_4853,gym_9,2023-04-25 19:02:00,2023-04-25 20:18:00,Weightlifting,1071,76.0,2023-04-25,2023-04,Tuesday,19,True,14.092105263157896,34,25-34,Female,Atlanta,Pro,2023-10-14,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",49.99
user_4858,gym_4,2023-04-02 13:13:00,2023-04-02 16:02:00,Weightlifting,694,169.0,2023-04-02,2023-04,Sunday,13,True,4.106508875739645,46,45-54,Male,Miami,Pro,2023-09-19,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",49.99
user_238,gym_3,2023-01-19 07:46:00,2023-01-19 08:27:00,Swimming,1684,41.0,2023-01-19,2023-01,Thursday,7,True,41.073170731707314,37,35-44,Male,Las Vegas,Pro,2022-03-04,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",49.99
user_3773,gym_8,2023-07-28 06:04:00,2023-07-28 07:36:00,Cardio,2118,92.0,2023-07-28,2023-07,Friday,6,True,23.02173913043478,34,25-34,Female,Boston,Basic,2023-08-03,San Diego,Standard,"Basketball Court, Sauna, CrossFit",19.99
user_4174,gym_1,2023-02-08 09:48:00,2023-02-08 12:16:00,Cardio,717,148.0,2023-02-08,2023-02,Wednesday,9,True,4.844594594594595,47,45-54,Non-binary,Denver,Basic,2021-01-30,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",19.99
user_2782,gym_4,2023-06-04 10:32:00,2023-06-04 11:52:00,Pilates,423,80.0,2023-06-04,2023-06,Sunday,10,True,5.2875,27,25-34,Male,Miami,Basic,2022-10-31,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",19.99
user_2607,gym_7,2023-06-20 17:42:00,2023-06-20 18:37:00,Yoga,1266,55.0,2023-06-20,2023-06,Tuesday,17,True,23.01818181818182,27,25-34,Female,Austin,Student,2021-08-03,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",9.99
user_1985,gym_5,2023-05-21 16:44:00,2023-05-21 18:11:00,Cardio,991,87.0,2023-05-21,2023-05,Sunday,16,True,11.39080459770115,31,25-34,Male,Denver,Basic,2022-02-18,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",19.99
user_3096,gym_6,2023-05-29 14:22:00,2023-05-29 16:42:00,CrossFit,495,140.0,2023-05-29,2023-05,Monday,14,True,3.5357142857142856,21,18-24,Non-binary,Austin,Student,2023-07-24,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",9.99
user_1053,gym_3,2023-04-27 15:55:00,2023-04-27 16:46:00,CrossFit,1591,51.0,2023-04-27,2023-04,Thursday,15,True,31.19607843137255,31,25-34,Female,Denver,Basic,2022-03-24,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",19.99
user_351,gym_9,2023-08-30 06:15:00,2023-08-30 08:04:00,CrossFit,361,109.0,2023-08-30,2023-08,Wednesday,6,True,3.311926605504587,40,35-44,Male,Denver,Student,2023-07-07,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",9.99
user_913,gym_8,2023-02-13 20:22:00,2023-02-13 23:03:00,CrossFit,833,161.0,2023-02-13,2023-02,Monday,20,True,5.173913043478261,27,25-34,Female,Atlanta,Student,2021-08-05,San Diego,Standard,"Basketball Court, Sauna, CrossFit",9.99
user_4446,gym_3,2023-01-11 08:52:00,2023-01-11 09:33:00,Yoga,537,41.0,2023-01-11,2023-01,Wednesday,8,True,13.097560975609756,46,45-54,Female,Boston,Student,2022-06-06,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",9.99
user_1305,gym_10,2023-10-06 12:51:00,2023-10-06 15:34:00,Swimming,953,163.0,2023-10-06,2023-10,Friday,12,True,5.846625766871166,37,35-44,Male,Miami,Pro,2023-04-06,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",49.99
user_2524,gym_6,2023-06-12 11:42:00,2023-06-12 12:59:00,Weightlifting,1287,77.0,2023-06-12,2023-06,Monday,11,True,16.714285714285715,32,25-34,Female,Orlando,Basic,2022-12-26,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",19.99
user_292,gym_1,2023-06-17 11:01:00,2023-06-17 13:35:00,Yoga,395,154.0,2023-06-17,2023-06,Saturday,11,True,2.564935064935065,35,35-44,Female,Atlanta,Student,2021-10-26,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",9.99
user_1213,gym_8,2023-05-31 10:47:00,2023-05-31 13:27:00,Pilates,1065,160.0,2023-05-31,2023-05,Wednesday,10,True,6.65625,24,18-24,Female,Boston,Basic,2022-10-24,San Diego,Standard,"Basketball Court, Sauna, CrossFit",19.99
user_468,gym_7,2023-04-15 08:22:00,2023-04-15 09:10:00,Swimming,959,48.0,2023-04-15,2023-04,Saturday,8,True,19.979166666666668,43,35-44,Female,Boston,Basic,2021-09-21,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",19.99
user_3278,gym_3,2023-03-27 07:44:00,2023-03-27 10:12:00,CrossFit,2005,148.0,2023-03-27,2023-03,Monday,7,True,13.547297297297296,38,35-44,Female,Orlando,Basic,2022-03-15,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",19.99
user_2526,gym_9,2023-09-06 12:37:00,2023-09-06 14:44:00,CrossFit,1216,127.0,2023-09-06,2023-09,Wednesday,12,True,9.5748031496063,40,35-44,Female,Detroit,Pro,2021-01-03,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",49.99
user_3576,gym_10,2023-06-03 20:44:00,2023-06-03 22:01:00,Pilates,674,77.0,2023-06-03,2023-06,Saturday,20,True,8.753246753246753,49,45-54,Male,Miami,Pro,2023-05-04,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",49.99
user_3200,gym_3,2023-07-08 06:27:00,2023-07-08 07:34:00,Pilates,705,67.0,2023-07-08,2023-07,Saturday,6,True,10.522388059701493,34,25-34,Female,Las Vegas,Student,2021-04-17,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",9.99
user_4326,gym_7,2023-07-18 20:50:00,2023-07-18 23:47:00,Weightlifting,551,177.0,2023-07-18,2023-07,Tuesday,20,True,3.1129943502824857,32,25-34,Female,Orlando,Student,2022-05-05,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",9.99
user_1065,gym_5,2023-02-20 18:23:00,2023-02-20 20:55:00,Weightlifting,410,152.0,2023-02-20,2023-02,Monday,18,True,2.6973684210526314,31,25-34,Female,Boston,Pro,2023-08-07,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",49.99
user_4889,gym_5,2023-06-13 07:59:00,2023-06-13 09:23:00,CrossFit,880,84.0,2023-06-13,2023-06,Tuesday,7,True,10.476190476190476,29,25-34,Female,Atlanta,Basic,2023-09-03,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",19.99
user_3464,gym_5,2023-07-16 19:36:00,2023-07-16 20:17:00,Cardio,1374,41.0,2023-07-16,2023-07,Sunday,19,True,33.51219512195122,43,35-44,Male,Detroit,Student,2022-07-30,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",9.99
user_4920,gym_8,2023-04-13 16:36:00,2023-04-13 17:54:00,CrossFit,454,78.0,2023-04-13,2023-04,Thursday,16,True,5.82051282051282,39,35-44,Female,Austin,Student,2021-03-12,San Diego,Standard,"Basketball Court, Sauna, CrossFit",9.99
user_1694,gym_9,2023-04-29 13:11:00,2023-04-29 15:29:00,CrossFit,1103,138.0,2023-04-29,2023-04,Saturday,13,True,7.992753623188406,51,45-54,Female,Seattle,Pro,2023-07-21,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",49.99
user_4932,gym_6,2023-04-06 07:48:00,2023-04-06 10:32:00,Pilates,365,164.0,2023-04-06,2023-04,Thursday,7,True,2.225609756097561,37,35-44,Male,Seattle,Basic,2023-02-11,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",19.99
user_2395,gym_2,2023-05-01 13:52:00,2023-05-01 16:50:00,Swimming,1627,178.0,2023-05-01,2023-05,Monday,13,True,9.140449438202246,45,45-54,Male,Boston,Pro,2023-09-27,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",49.99
user_2058,gym_9,2023-01-04 12:12:00,2023-01-04 14:11:00,Swimming,1188,119.0,2023-01-04,2023-01,Wednesday,12,True,9.983193277310924,23,18-24,Female,Denver,Basic,2022-04-19,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",19.99
user_87,gym_6,2023-06-05 14:05:00,2023-06-05 14:54:00,Pilates,338,49.0,2023-06-05,2023-06,Monday,14,True,6.8979591836734695,43,35-44,Male,Austin,Student,2023-03-24,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",9.99
user_2593,gym_2,2023-03-06 20:14:00,2023-03-06 21:59:00,Pilates,779,105.0,2023-03-06,2023-03,Monday,20,True,7.419047619047619,46,45-54,Female,Seattle,Student,2021-03-01,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",9.99
user_4043,gym_3,2023-05-25 08:29:00,2023-05-25 09:13:00,Yoga,664,44.0,2023-05-25,2023-05,Thursday,8,True,15.090909090909092,64,55-64,Female,Atlanta,Student,2023-10-02,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",9.99
user_2921,gym_5,2023-09-07 20:39:00,2023-09-07 22:31:00,Swimming,353,112.0,2023-09-07,2023-09,Thursday,20,True,3.1517857142857144,53,45-54,Male,Detroit,Basic,2023-02-23,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",19.99
user_4,gym_4,2023-03-02 11:12:00,2023-03-02 12:08:00,Yoga,175,56.0,2023-03-02,2023-03,Thursday,11,True,3.125,60,55-64,Male,Denver,Pro,2023-08-07,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",49.99
user_3095,gym_8,2023-05-16 18:58:00,2023-05-16 21:53:00,Pilates,372,175.0,2023-05-16,2023-05,Tuesday,18,True,2.125714285714286,54,45-54,Male,Austin,Basic,2022-11-25,San Diego,Standard,"Basketball Court, Sauna, CrossFit",19.99
user_1522,gym_2,2023-01-15 20:39:00,2023-01-15 21:31:00,CrossFit,374,52.0,2023-01-15,2023-01,Sunday,20,True,7.1923076923076925,52,45-54,Male,Seattle,Student,2022-06-06,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",9.99
user_2949,gym_7,2023-01-17 13:21:00,2023-01-17 13:51:00,Weightlifting,576,30.0,2023-01-17,2023-01,Tuesday,13,True,19.2,60,55-64,Non-binary,Orlando,Basic,2022-08-19,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",19.99
user_3858,gym_3,2023-06-23 11:40:00,2023-06-23 12:28:00,Cardio,393,48.0,2023-06-23,2023-06,Friday,11,True,8.1875,21,18-24,Male,Miami,Pro,2022-01-29,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",49.99
user_1978,gym_6,2023-07-28 10:55:00,2023-07-28 11:31:00,Swimming,574,36.0,2023-07-28,2023-07,Friday,10,True,15.944444444444445,43,35-44,Male,Orlando,Basic,2021-11-08,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",19.99
user_1475,gym_4,2023-08-12 17:28:00,2023-08-12 18:21:00,Swimming,2033,53.0,2023-08-12,2023-08,Saturday,17,True,38.35849056603774,46,45-54,Non-binary,Miami,Pro,2023-04-01,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",49.99
user_1131,gym_1,2023-05-15 09:20:00,2023-05-15 12:09:00,Yoga,1176,169.0,2023-05-15,2023-05,Monday,9,True,6.958579881656805,63,55-64,Female,San Francisco,Basic,2022-09-13,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",19.99
user_881,gym_3,2023-09-22 06:20:00,2023-09-22 08:39:00,Cardio,848,139.0,2023-09-22,2023-09,Friday,6,True,6.100719424460432,19,18-24,Male,San Francisco,Basic,2023-04-24,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",19.99
user_1402,gym_4,2023-09-24 16:16:00,2023-09-24 18:39:00,CrossFit,330,143.0,2023-09-24,2023-09,Sunday,16,True,2.3076923076923075,60,55-64,Female,Atlanta,Pro,2022-03-06,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",49.99
user_1976,gym_1,2023-04-15 07:17:00,2023-04-15 10:09:00,Weightlifting,780,172.0,2023-04-15,2023-04,Saturday,7,True,4.534883720930233,50,45-54,Female,Atlanta,Pro,2023-04-19,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",49.99
user_1751,gym_8,2023-03-13 19:31:00,2023-03-13 20:20:00,Pilates,976,49.0,2023-03-13,2023-03,Monday,19,True,19.918367346938776,52,45-54,Male,Boston,Pro,2022-01-31,San Diego,Standard,"Basketball Court, Sauna, CrossFit",49.99
user_2,gym_2,2023-01-17 20:55:00,2023-01-17 23:51:00,Swimming,940,176.0,2023-01-17,2023-01,Tuesday,20,True,5.340909090909091,46,45-54,Non-binary,Orlando,Pro,2023-08-08,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",49.99
user_1145,gym_7,2023-07-16 13:56:00,2023-07-16 15:05:00,Yoga,1028,69.0,2023-07-16,2023-07,Sunday,13,True,14.898550724637682,53,45-54,Female,Austin,Basic,2022-12-20,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",19.99
user_1639,gym_8,2023-05-18 08:35:00,2023-05-18 10:15:00,Weightlifting,1005,100.0,2023-05-18,2023-05,Thursday,8,True,10.05,46,45-54,Non-binary,San Francisco,Student,2022-09-28,San Diego,Standard,"Basketball Court, Sauna, CrossFit",9.99
user_149,gym_6,2023-01-21 11:45:00,2023-01-21 13:07:00,Weightlifting,862,82.0,2023-01-21,2023-01,Saturday,11,True,10.512195121951219,49,45-54,Female,Boston,Pro,2022-09-27,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",49.99
user_4248,gym_2,2023-08-29 11:35:00,2023-08-29 14:20:00,Pilates,829,165.0,2023-08-29,2023-08,Tuesday,11,True,5.024242424242424,57,55-64,Non-binary,Boston,Pro,2021-12-17,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",49.99
user_2354,gym_9,2023-04-09 09:57:00,2023-04-09 12:19:00,Cardio,438,142.0,2023-04-09,2023-04,Sunday,9,True,3.084507042253521,55,55-64,Male,Denver,Basic,2023-10-15,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",19.99
user_2044,gym_5,2023-05-01 08:49:00,2023-05-01 11:14:00,Swimming,555,145.0,2023-05-01,2023-05,Monday,8,True,3.8275862068965516,64,55-64,Female,Las Vegas,Pro,2021-04-30,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",49.99
user_1703,gym_5,2023-07-17 15:45:00,2023-07-17 17:03:00,Weightlifting,466,78.0,2023-07-17,2023-07,Monday,15,True,5.9743589743589745,58,55-64,Male,Atlanta,Basic,2022-09-25,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",19.99
user_2930,gym_2,2023-04-11 14:31:00,2023-04-11 16:31:00,Pilates,821,120.0,2023-04-11,2023-04,Tuesday,14,True,6.841666666666667,24,18-24,Female,Atlanta,Basic,2022-05-24,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",19.99
user_4571,gym_4,2023-05-14 06:28:00,2023-05-14 07:12:00,Yoga,1295,44.0,2023-05-14,2023-05,Sunday,6,True,29.431818181818183,60,55-64,Female,Orlando,Student,2021-01-10,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",9.99
user_1388,gym_4,2023-01-28 18:39:00,2023-01-28 20:16:00,CrossFit,442,97.0,2023-01-28,2023-01,Saturday,18,True,4.556701030927835,56,55-64,Female,Orlando,Basic,2021-09-24,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",19.99
user_4903,gym_6,2023-09-02 16:02:00,2023-09-02 17:27:00,Cardio,775,85.0,2023-09-02,2023-09,Saturday,16,True,9.117647058823529,55,55-64,Female,San Francisco,Pro,2021-07-08,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",49.99
user_1664,gym_2,2023-08-24 07:37:00,2023-08-24 08:58:00,CrossFit,1979,81.0,2023-08-24,2023-08,Thursday,7,True,24.432098765432098,24,18-24,Male,Miami,Basic,2021-04-30,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",19.99
user_2081,gym_7,2023-09-15 08:43:00,2023-09-15 09:15:00,Yoga,864,32.0,2023-09-15,2023-09,Friday,8,True,27.0,33,25-34,Male,San Francisco,Pro,2022-03-22,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",49.99
user_1997,gym_2,2023-09-12 17:36:00,2023-09-12 19:31:00,Weightlifting,1336,115.0,2023-09-12,2023-09,Tuesday,17,True,11.617391304347827,37,35-44,Non-binary,Atlanta,Pro,2022-12-23,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",49.99
user_3693,gym_6,2023-02-03 18:45:00,2023-02-03 19:37:00,Yoga,553,52.0,2023-02-03,2023-02,Friday,18,True,10.634615384615385,25,25-34,Female,Las Vegas,Basic,2021-01-26,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",19.99
user_3231,gym_5,2023-02-09 14:36:00,2023-02-09 17:35:00,Pilates,252,179.0,2023-02-09,2023-02,Thursday,14,True,1.4078212290502794,36,35-44,Female,Denver,Pro,2021-06-28,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",49.99
user_1251,gym_4,2023-07-17 17:00:00,2023-07-17 18:03:00,Yoga,751,63.0,2023-07-17,2023-07,Monday,17,True,11.920634920634921,45,45-54,Male,Seattle,Pro,2023-05-14,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",49.99
user_4463,gym_6,2023-01-21 17:41:00,2023-01-21 18:22:00,CrossFit,156,41.0,2023-01-21,2023-01,Saturday,17,True,3.8048780487804876,27,25-34,Female,San Francisco,Basic,2023-08-25,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",19.99
user_2037,gym_10,2023-04-23 11:26:00,2023-04-23 13:49:00,Yoga,247,143.0,2023-04-23,2023-04,Sunday,11,True,1.7272727272727273,54,45-54,Female,Las Vegas,Student,2023-03-15,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",9.99
user_538,gym_3,2023-07-01 13:22:00,2023-07-01 16:08:00,CrossFit,675,166.0,2023-07-01,2023-07,Saturday,13,True,4.066265060240964,27,25-34,Male,Miami,Basic,2023-09-04,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",19.99
user_1555,gym_9,2023-05-20 18:55:00,2023-05-20 21:15:00,Weightlifting,757,140.0,2023-05-20,2023-05,Saturday,18,True,5.4071428571428575,54,45-54,Female,Las Vegas,Pro,2022-04-05,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",49.99
user_2153,gym_8,2023-08-17 16:45:00,2023-08-17 18:23:00,CrossFit,1601,98.0,2023-08-17,2023-08,Thursday,16,True,16.336734693877553,42,35-44,Female,Miami,Basic,2023-08-21,San Diego,Standard,"Basketball Court, Sauna, CrossFit",19.99
user_791,gym_7,2023-02-02 12:21:00,2023-02-02 14:39:00,Weightlifting,833,138.0,2023-02-02,2023-02,Thursday,12,True,6.036231884057971,55,55-64,Male,Miami,Basic,2021-10-15,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",19.99
user_1949,gym_7,2023-04-01 15:38:00,2023-04-01 17:28:00,Weightlifting,662,110.0,2023-04-01,2023-04,Saturday,15,True,6.0181818181818185,41,35-44,Female,Orlando,Pro,2021-05-06,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",49.99
user_4144,gym_1,2023-08-06 14:08:00,2023-08-06 16:09:00,Cardio,209,121.0,2023-08-06,2023-08,Sunday,14,True,1.7272727272727273,59,55-64,Female,Denver,Basic,2021-07-03,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",19.99
user_4756,gym_7,2023-08-20 08:24:00,2023-08-20 09:49:00,CrossFit,1776,85.0,2023-08-20,2023-08,Sunday,8,True,20.894117647058824,30,25-34,Male,Detroit,Student,2021-08-11,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",9.99
user_1436,gym_4,2023-06-06 17:08:00,2023-06-06 18:14:00,Swimming,772,66.0,2023-06-06,2023-06,Tuesday,17,True,11.696969696969697,29,25-34,Female,Denver,Basic,2023-09-26,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",19.99
user_3250,gym_7,2023-06-20 09:40:00,2023-06-20 12:39:00,CrossFit,1147,179.0,2023-06-20,2023-06,Tuesday,9,True,6.407821229050279,47,45-54,Female,Austin,Student,2023-02-03,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",9.99
user_2849,gym_1,2023-04-19 16:35:00,2023-04-19 17:58:00,Swimming,1265,83.0,2023-04-19,2023-04,Wednesday,16,True,15.240963855421686,62,55-64,Female,Atlanta,Pro,2023-05-27,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",49.99
user_114,gym_3,2023-10-03 06:32:00,2023-10-03 08:08:00,Yoga,288,96.0,2023-10-03,2023-10,Tuesday,6,True,3.0,24,18-24,Male,Las Vegas,Basic,2022-04-30,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",19.99
user_2344,gym_2,2023-04-13 14:18:00,2023-04-13 15:55:00,Weightlifting,435,97.0,2023-04-13,2023-04,Thursday,14,True,4.484536082474227,56,55-64,Female,San Francisco,Pro,2021-03-02,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",49.99
user_4534,gym_8,2023-08-18 07:23:00,2023-08-18 10:14:00,Yoga,1210,171.0,2023-08-18,2023-08,Friday,7,True,7.076023391812866,63,55-64,Female,Boston,Pro,2021-03-10,San Diego,Standard,"Basketball Court, Sauna, CrossFit",49.99
user_162,gym_7,2023-01-26 06:59:00,2023-01-26 09:31:00,Pilates,484,152.0,2023-01-26,2023-01,Thursday,6,True,3.1842105263157894,24,18-24,Male,Miami,Pro,2021-06-27,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",49.99
user_3913,gym_8,2023-03-25 12:47:00,2023-03-25 14:54:00,CrossFit,212,127.0,2023-03-25,2023-03,Saturday,12,True,1.669291338582677,61,55-64,Female,Seattle,Student,2022-05-07,San Diego,Standard,"Basketball Court, Sauna, CrossFit",9.99
user_504,gym_6,2023-02-19 13:20:00,2023-02-19 15:18:00,Yoga,966,118.0,2023-02-19,2023-02,Sunday,13,True,8.186440677966102,29,25-34,Male,Austin,Pro,2023-06-26,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",49.99
user_2635,gym_1,2023-05-23 06:15:00,2023-05-23 07:05:00,Yoga,622,50.0,2023-05-23,2023-05,Tuesday,6,True,12.44,41,35-44,Male,San Francisco,Student,2021-06-14,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",9.99
user_2506,gym_1,2023-08-26 06:48:00,2023-08-26 09:17:00,CrossFit,551,149.0,2023-08-26,2023-08,Saturday,6,True,3.697986577181208,35,35-44,Female,Austin,Student,2023-09-13,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",9.99
user_1395,gym_7,2023-01-13 14:03:00,2023-01-13 15:08:00,Swimming,1250,65.0,2023-01-13,2023-01,Friday,14,True,19.23076923076923,22,18-24,Female,Detroit,Basic,2023-07-05,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",19.99
user_1510,gym_8,2023-09-13 08:04:00,2023-09-13 08:57:00,Swimming,496,53.0,2023-09-13,2023-09,Wednesday,8,True,9.358490566037736,59,55-64,Female,Miami,Pro,2022-06-09,San Diego,Standard,"Basketball Court, Sauna, CrossFit",49.99
